scenario,wind_scenario,pv_scenario,hour,time,wind_pu,pv_pu,wind_mw,pv_mw,renewable_mw,purchase_price_yuan_per_kwh,sell_price_yuan_per_kwh,regular_load_mw,production_load_factor,process_load_factor,alk_load_mw,pem_load_mw,ammonia_load_mw,process_load_mw,ammonia_output_t,total_load_mw,grid_purchase_mw,grid_sale_mw,grid_exchange_mw,case_name,production_t_per_day,full_load_equivalent_hours,equipment_utilization
W3_PV4,3,4,16,16:00-17:00,0.3431,0.0,13.724,0.0,13.724,0.6074,0.3779,3.75,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.25,31.526,0.0,31.526,W3_PV4,63,21.0,0.875
W3_PV4,3,4,17,17:00-18:00,0.3087,0.0,12.347999999999999,0.0,12.347999999999999,0.6074,0.3779,3.1398,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.6398,32.2918,0.0,32.2918,W3_PV4,63,21.0,0.875
W3_PV4,3,4,18,18:00-19:00,0.3038,0.0,12.152000000000001,0.0,12.152000000000001,0.8024,0.3779,2.61,0.22992771084337355,0.22992771084337355,4.598554216867471,4.598554216867471,0.34489156626506035,9.542000000000002,0.6897831325301207,12.152000000000001,0.0,-0.0,0.0,W3_PV4,63,21.0,0.875
W3_PV4,3,4,19,19:00-20:00,0.2309,0.0,9.236,0.0,9.236,0.8024,0.3779,2.1198,0.17147469879518074,0.17147469879518074,3.4294939759036147,3.4294939759036147,0.2572120481927711,7.116200000000001,0.5144240963855422,9.236,0.0,-0.0,0.0,W3_PV4,63,21.0,0.875
W3_PV4,3,4,20,20:00-21:00,0.1807,0.0,7.228,0.0,7.228,0.8024,0.3779,1.8599999999999999,0.9584433734939769,0.9584433734939769,19.168867469879537,19.168867469879537,1.4376650602409653,39.77540000000004,2.8753301204819306,41.63540000000004,34.40740000000004,0.0,34.40740000000004,W3_PV4,63,21.0,0.875
W3_PV4,3,4,21,21:00-22:00,0.1563,0.0,6.252,0.0,6.252,0.6074,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,36.8782,0.0,36.8782,W3_PV4,63,21.0,0.875
W3_PV4,3,4,22,22:00-23:00,0.1613,0.0,6.452,0.0,6.452,0.6074,0.3779,1.56,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.06,36.608000000000004,0.0,36.608000000000004,W3_PV4,63,21.0,0.875
W3_PV4,3,4,23,23:00-24:00,0.1993,0.0,7.972,0.0,7.972,0.3424,0.3779,1.4802,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.980199999999996,35.008199999999995,0.0,35.008199999999995,W3_PV4,63,21.0,0.875
W3_PV4,3,4,0,0:00-1:00,0.2976,0.0,11.904,0.0,11.904,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,30.965799999999998,0.0,30.965799999999998,W3_PV4,54,18.0,0.75
W3_PV4,3,4,1,1:00-2:00,0.3346,0.0,13.384,0.0,13.384,0.3424,0.3779,1.0997999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.5998,29.2158,0.0,29.2158,W3_PV4,54,18.0,0.75
W3_PV4,3,4,2,2:00-3:00,0.3567,0.0,14.268,0.0,14.268,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,28.031799999999997,0.0,28.031799999999997,W3_PV4,54,18.0,0.75
W3_PV4,3,4,3,3:00-4:00,0.393,0.0,15.72,0.0,15.72,0.3424,0.3779,0.99,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.49,26.770000000000003,0.0,26.770000000000003,W3_PV4,54,18.0,0.75
W3_PV4,3,4,4,4:00-5:00,0.3772,0.0,15.088,0.0,15.088,0.3424,0.3779,1.1802000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.6802,27.5922,0.0,27.5922,W3_PV4,54,18.0,0.75
W3_PV4,3,4,5,5:00-6:00,0.3369,0.0,13.475999999999999,0.0,13.475999999999999,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,29.654200000000003,0.0,29.654200000000003,W3_PV4,54,18.0,0.75
W3_PV4,3,4,6,6:00-7:00,0.3458,0.0,13.832,0.0,13.832,0.3424,0.3779,2.5002,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.0002,30.1682,0.0,30.1682,W3_PV4,54,18.0,0.75
W3_PV4,3,4,7,7:00-8:00,0.319,0.0,12.76,0.0,12.76,0.6074,0.3779,3.3701999999999996,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.8702,32.1102,0.0,32.1102,W3_PV4,54,18.0,0.75
W3_PV4,3,4,8,8:00-9:00,0.2678,0.0,10.712,0.0,10.712,0.6074,0.3779,4.0098,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.5098,34.797799999999995,0.0,34.797799999999995,W3_PV4,54,18.0,0.75
W3_PV4,3,4,9,9:00-10:00,0.2979,0.0,11.916,0.0,11.916,0.6074,0.3779,4.199999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.7,33.784000000000006,0.0,33.784000000000006,W3_PV4,54,18.0,0.75
W3_PV4,3,4,10,10:00-11:00,0.2201,0.0,8.804,0.0,8.804,0.8024,0.3779,4.1202,0.11286265060240966,0.11286265060240966,2.257253012048193,2.257253012048193,0.1692939759036145,4.683800000000001,0.338587951807229,8.804,0.0,-0.0,0.0,W3_PV4,54,18.0,0.75
W3_PV4,3,4,11,11:00-12:00,0.2325,0.02,9.3,1.28,10.58,0.8024,0.3779,3.9000000000000004,0.16096385542168673,0.16096385542168673,3.219277108433735,3.219277108433735,0.2414457831325301,6.68,0.4828915662650602,10.58,0.0,-0.0,0.0,W3_PV4,54,18.0,0.75
W3_PV4,3,4,12,12:00-13:00,0.2253,0.08,9.012,5.12,14.132000000000001,0.8024,0.3779,3.2598000000000003,0.2619807228915663,0.2619807228915663,5.239614457831326,5.239614457831326,0.3929710843373495,10.872200000000001,0.785942168674699,14.132000000000001,0.0,-0.0,0.0,W3_PV4,54,18.0,0.75
W3_PV4,3,4,13,13:00-14:00,0.2676,0.12,10.704,7.68,18.384,0.8024,0.3779,2.6898,0.3781734939759036,0.3781734939759036,7.563469879518072,7.563469879518072,0.5672602409638554,15.6942,1.1345204819277108,18.384,0.0,-0.0,0.0,W3_PV4,54,18.0,0.75
W3_PV4,3,4,14,14:00-15:00,0.2651,0.08,10.604,5.12,15.724,0.8024,0.3779,3.63,0.291421686746988,0.291421686746988,5.828433734939759,5.828433734939759,0.437132530120482,12.094000000000001,0.874265060240964,15.724,0.0,-0.0,0.0,W3_PV4,54,18.0,0.75
W3_PV4,3,4,15,15:00-16:00,0.3638,0.02,14.552,1.28,15.831999999999999,0.6074,0.3779,3.8202000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.3202,29.4882,0.0,29.4882,W3_PV4,54,18.0,0.75
W3_PV4,3,4,16,16:00-17:00,0.3431,0.0,13.724,0.0,13.724,0.6074,0.3779,3.75,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.25,31.526,0.0,31.526,W3_PV4,54,18.0,0.75
W3_PV4,3,4,17,17:00-18:00,0.3087,0.0,12.347999999999999,0.0,12.347999999999999,0.6074,0.3779,3.1398,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.6398,32.2918,0.0,32.2918,W3_PV4,54,18.0,0.75
W3_PV4,3,4,18,18:00-19:00,0.3038,0.0,12.152000000000001,0.0,12.152000000000001,0.8024,0.3779,2.61,0.22992771084337355,0.22992771084337355,4.598554216867471,4.598554216867471,0.34489156626506035,9.542000000000002,0.6897831325301207,12.152000000000001,0.0,-0.0,0.0,W3_PV4,54,18.0,0.75
W3_PV4,3,4,19,19:00-20:00,0.2309,0.0,9.236,0.0,9.236,0.8024,0.3779,2.1198,0.43532048192771067,0.43532048192771067,8.706409638554213,8.706409638554213,0.6529807228915661,18.065799999999992,1.3059614457831321,20.185599999999994,10.949599999999993,0.0,10.949599999999993,W3_PV4,54,18.0,0.75
W3_PV4,3,4,20,20:00-21:00,0.1807,0.0,7.228,0.0,7.228,0.8024,0.3779,1.8599999999999999,0.12934939759036146,0.12934939759036146,2.586987951807229,2.586987951807229,0.1940240963855422,5.368,0.3880481927710844,7.228,0.0,-0.0,0.0,W3_PV4,54,18.0,0.75
W3_PV4,3,4,21,21:00-22:00,0.1563,0.0,6.252,0.0,6.252,0.6074,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,36.8782,0.0,36.8782,W3_PV4,54,18.0,0.75
W3_PV4,3,4,22,22:00-23:00,0.1613,0.0,6.452,0.0,6.452,0.6074,0.3779,1.56,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.06,36.608000000000004,0.0,36.608000000000004,W3_PV4,54,18.0,0.75
W3_PV4,3,4,23,23:00-24:00,0.1993,0.0,7.972,0.0,7.972,0.3424,0.3779,1.4802,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.980199999999996,35.008199999999995,0.0,35.008199999999995,W3_PV4,54,18.0,0.75
W3_PV4,3,4,0,0:00-1:00,0.2976,0.0,11.904,0.0,11.904,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,30.965799999999998,0.0,30.965799999999998,W3_PV4,45,15.0,0.625
W3_PV4,3,4,1,1:00-2:00,0.3346,0.0,13.384,0.0,13.384,0.3424,0.3779,1.0997999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.5998,29.2158,0.0,29.2158,W3_PV4,45,15.0,0.625
W3_PV4,3,4,2,2:00-3:00,0.3567,0.0,14.268,0.0,14.268,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,28.031799999999997,0.0,28.031799999999997,W3_PV4,45,15.0,0.625
W3_PV4,3,4,3,3:00-4:00,0.393,0.0,15.72,0.0,15.72,0.3424,0.3779,0.99,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.49,26.770000000000003,0.0,26.770000000000003,W3_PV4,45,15.0,0.625
W3_PV4,3,4,4,4:00-5:00,0.3772,0.0,15.088,0.0,15.088,0.3424,0.3779,1.1802000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.6802,27.5922,0.0,27.5922,W3_PV4,45,15.0,0.625
W3_PV4,3,4,5,5:00-6:00,0.3369,0.0,13.475999999999999,0.0,13.475999999999999,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,29.654200000000003,0.0,29.654200000000003,W3_PV4,45,15.0,0.625
W3_PV4,3,4,6,6:00-7:00,0.3458,0.0,13.832,0.0,13.832,0.3424,0.3779,2.5002,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.0002,30.1682,0.0,30.1682,W3_PV4,45,15.0,0.625
W3_PV4,3,4,7,7:00-8:00,0.319,0.0,12.76,0.0,12.76,0.6074,0.3779,3.3701999999999996,0.22626024096385544,0.22626024096385544,4.525204819277109,4.525204819277109,0.33939036144578316,9.389800000000001,0.6787807228915663,12.760000000000002,1.7763568394002505e-15,0.0,1.7763568394002505e-15,W3_PV4,45,15.0,0.625
W3_PV4,3,4,8,8:00-9:00,0.2678,0.0,10.712,0.0,10.712,0.6074,0.3779,4.0098,0.685879518072289,0.685879518072289,13.71759036144578,13.71759036144578,1.0288192771084335,28.46399999999999,2.057638554216867,32.47379999999999,21.76179999999999,0.0,21.76179999999999,W3_PV4,45,15.0,0.625
W3_PV4,3,4,9,9:00-10:00,0.2979,0.0,11.916,0.0,11.916,0.6074,0.3779,4.199999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.7,33.784000000000006,0.0,33.784000000000006,W3_PV4,45,15.0,0.625
W3_PV4,3,4,10,10:00-11:00,0.2201,0.0,8.804,0.0,8.804,0.8024,0.3779,4.1202,0.11286265060240966,0.11286265060240966,2.257253012048193,2.257253012048193,0.1692939759036145,4.683800000000001,0.338587951807229,8.804,0.0,-0.0,0.0,W3_PV4,45,15.0,0.625
W3_PV4,3,4,11,11:00-12:00,0.2325,0.02,9.3,1.28,10.58,0.8024,0.3779,3.9000000000000004,0.16096385542168673,0.16096385542168673,3.219277108433735,3.219277108433735,0.2414457831325301,6.68,0.4828915662650602,10.58,0.0,-0.0,0.0,W3_PV4,45,15.0,0.625
W3_PV4,3,4,12,12:00-13:00,0.2253,0.08,9.012,5.12,14.132000000000001,0.8024,0.3779,3.2598000000000003,0.2619807228915663,0.2619807228915663,5.239614457831326,5.239614457831326,0.3929710843373495,10.872200000000001,0.785942168674699,14.132000000000001,0.0,-0.0,0.0,W3_PV4,45,15.0,0.625
W3_PV4,3,4,13,13:00-14:00,0.2676,0.12,10.704,7.68,18.384,0.8024,0.3779,2.6898,0.3781734939759036,0.3781734939759036,7.563469879518072,7.563469879518072,0.5672602409638554,15.6942,1.1345204819277108,18.384,0.0,-0.0,0.0,W3_PV4,45,15.0,0.625
W3_PV4,3,4,14,14:00-15:00,0.2651,0.08,10.604,5.12,15.724,0.8024,0.3779,3.63,0.291421686746988,0.291421686746988,5.828433734939759,5.828433734939759,0.437132530120482,12.094000000000001,0.874265060240964,15.724,0.0,-0.0,0.0,W3_PV4,45,15.0,0.625
W3_PV4,3,4,15,15:00-16:00,0.3638,0.02,14.552,1.28,15.831999999999999,0.6074,0.3779,3.8202000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.3202,29.4882,0.0,29.4882,W3_PV4,45,15.0,0.625
W3_PV4,3,4,16,16:00-17:00,0.3431,0.0,13.724,0.0,13.724,0.6074,0.3779,3.75,0.24033734939759036,0.24033734939759036,4.806746987951807,4.806746987951807,0.36050602409638555,9.974,0.7210120481927711,13.724,0.0,-0.0,0.0,W3_PV4,45,15.0,0.625
W3_PV4,3,4,17,17:00-18:00,0.3087,0.0,12.347999999999999,0.0,12.347999999999999,0.6074,0.3779,3.1398,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.6398,32.2918,0.0,32.2918,W3_PV4,45,15.0,0.625
W3_PV4,3,4,18,18:00-19:00,0.3038,0.0,12.152000000000001,0.0,12.152000000000001,0.8024,0.3779,2.61,0.22992771084337355,0.22992771084337355,4.598554216867471,4.598554216867471,0.34489156626506035,9.542000000000002,0.6897831325301207,12.152000000000001,0.0,-0.0,0.0,W3_PV4,45,15.0,0.625
W3_PV4,3,4,19,19:00-20:00,0.2309,0.0,9.236,0.0,9.236,0.8024,0.3779,2.1198,0.17147469879518074,0.17147469879518074,3.4294939759036147,3.4294939759036147,0.2572120481927711,7.116200000000001,0.5144240963855422,9.236,0.0,-0.0,0.0,W3_PV4,45,15.0,0.625
W3_PV4,3,4,20,20:00-21:00,0.1807,0.0,7.228,0.0,7.228,0.8024,0.3779,1.8599999999999999,0.12934939759036146,0.12934939759036146,2.586987951807229,2.586987951807229,0.1940240963855422,5.368,0.3880481927710844,7.228,0.0,-0.0,0.0,W3_PV4,45,15.0,0.625
W3_PV4,3,4,21,21:00-22:00,0.1563,0.0,6.252,0.0,6.252,0.6074,0.3779,1.6301999999999999,0.11136867469879519,0.11136867469879519,2.227373493975904,2.227373493975904,0.16705301204819278,4.6218,0.33410602409638557,6.252000000000001,8.881784197001252e-16,0.0,8.881784197001252e-16,W3_PV4,45,15.0,0.625
W3_PV4,3,4,22,22:00-23:00,0.1613,0.0,6.452,0.0,6.452,0.6074,0.3779,1.56,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.06,36.608000000000004,0.0,36.608000000000004,W3_PV4,45,15.0,0.625
W3_PV4,3,4,23,23:00-24:00,0.1993,0.0,7.972,0.0,7.972,0.3424,0.3779,1.4802,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.980199999999996,35.008199999999995,0.0,35.008199999999995,W3_PV4,45,15.0,0.625
W3_PV4,3,4,0,0:00-1:00,0.2976,0.0,11.904,0.0,11.904,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,30.965799999999998,0.0,30.965799999999998,W3_PV4,36,12.0,0.5
W3_PV4,3,4,1,1:00-2:00,0.3346,0.0,13.384,0.0,13.384,0.3424,0.3779,1.0997999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.5998,29.2158,0.0,29.2158,W3_PV4,36,12.0,0.5
W3_PV4,3,4,2,2:00-3:00,0.3567,0.0,14.268,0.0,14.268,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,28.031799999999997,0.0,28.031799999999997,W3_PV4,36,12.0,0.5
W3_PV4,3,4,3,3:00-4:00,0.393,0.0,15.72,0.0,15.72,0.3424,0.3779,0.99,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.49,26.770000000000003,0.0,26.770000000000003,W3_PV4,36,12.0,0.5
W3_PV4,3,4,4,4:00-5:00,0.3772,0.0,15.088,0.0,15.088,0.3424,0.3779,1.1802000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.6802,27.5922,0.0,27.5922,W3_PV4,36,12.0,0.5
W3_PV4,3,4,5,5:00-6:00,0.3369,0.0,13.475999999999999,0.0,13.475999999999999,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,29.654200000000003,0.0,29.654200000000003,W3_PV4,36,12.0,0.5
W3_PV4,3,4,6,6:00-7:00,0.3458,0.0,13.832,0.0,13.832,0.3424,0.3779,2.5002,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.0002,30.1682,0.0,30.1682,W3_PV4,36,12.0,0.5
W3_PV4,3,4,7,7:00-8:00,0.319,0.0,12.76,0.0,12.76,0.6074,0.3779,3.3701999999999996,0.22626024096385677,0.22626024096385677,4.5252048192771355,4.5252048192771355,0.33939036144578516,9.389800000000056,0.6787807228915703,12.760000000000055,5.5067062021407764e-14,0.0,5.5067062021407764e-14,W3_PV4,36,12.0,0.5
W3_PV4,3,4,8,8:00-9:00,0.2678,0.0,10.712,0.0,10.712,0.6074,0.3779,4.0098,0.16149879518072288,0.16149879518072288,3.2299759036144575,3.2299759036144575,0.24224819277108434,6.7021999999999995,0.4844963855421687,10.712,0.0,-0.0,0.0,W3_PV4,36,12.0,0.5
W3_PV4,3,4,9,9:00-10:00,0.2979,0.0,11.916,0.0,11.916,0.6074,0.3779,4.199999999999999,0.18592771084337353,0.18592771084337353,3.718554216867471,3.718554216867471,0.2788915662650603,7.716000000000002,0.5577831325301206,11.916,0.0,-0.0,0.0,W3_PV4,36,12.0,0.5
W3_PV4,3,4,10,10:00-11:00,0.2201,0.0,8.804,0.0,8.804,0.8024,0.3779,4.1202,0.11286265060240966,0.11286265060240966,2.257253012048193,2.257253012048193,0.1692939759036145,4.683800000000001,0.338587951807229,8.804,0.0,-0.0,0.0,W3_PV4,36,12.0,0.5
W3_PV4,3,4,11,11:00-12:00,0.2325,0.02,9.3,1.28,10.58,0.8024,0.3779,3.9000000000000004,0.16096385542168673,0.16096385542168673,3.219277108433735,3.219277108433735,0.2414457831325301,6.68,0.4828915662650602,10.58,0.0,-0.0,0.0,W3_PV4,36,12.0,0.5
W3_PV4,3,4,12,12:00-13:00,0.2253,0.08,9.012,5.12,14.132000000000001,0.8024,0.3779,3.2598000000000003,0.2619807228915663,0.2619807228915663,5.239614457831326,5.239614457831326,0.3929710843373495,10.872200000000001,0.785942168674699,14.132000000000001,0.0,-0.0,0.0,W3_PV4,36,12.0,0.5
W3_PV4,3,4,13,13:00-14:00,0.2676,0.12,10.704,7.68,18.384,0.8024,0.3779,2.6898,0.3781734939759036,0.3781734939759036,7.563469879518072,7.563469879518072,0.5672602409638554,15.6942,1.1345204819277108,18.384,0.0,-0.0,0.0,W3_PV4,36,12.0,0.5
W3_PV4,3,4,14,14:00-15:00,0.2651,0.08,10.604,5.12,15.724,0.8024,0.3779,3.63,0.291421686746988,0.291421686746988,5.828433734939759,5.828433734939759,0.437132530120482,12.094000000000001,0.874265060240964,15.724,0.0,-0.0,0.0,W3_PV4,36,12.0,0.5
W3_PV4,3,4,15,15:00-16:00,0.3638,0.02,14.552,1.28,15.831999999999999,0.6074,0.3779,3.8202000000000003,0.2894409638554217,0.2894409638554217,5.788819277108433,5.788819277108433,0.43416144578313254,12.0118,0.8683228915662651,15.831999999999999,0.0,-0.0,0.0,W3_PV4,36,12.0,0.5
W3_PV4,3,4,16,16:00-17:00,0.3431,0.0,13.724,0.0,13.724,0.6074,0.3779,3.75,0.24033734939759036,0.24033734939759036,4.806746987951807,4.806746987951807,0.36050602409638555,9.974,0.7210120481927711,13.724,0.0,-0.0,0.0,W3_PV4,36,12.0,0.5
W3_PV4,3,4,17,17:00-18:00,0.3087,0.0,12.347999999999999,0.0,12.347999999999999,0.6074,0.3779,3.1398,0.22188433734939755,0.22188433734939755,4.437686746987951,4.437686746987951,0.33282650602409636,9.208199999999998,0.6656530120481927,12.347999999999999,0.0,-0.0,0.0,W3_PV4,36,12.0,0.5
W3_PV4,3,4,18,18:00-19:00,0.3038,0.0,12.152000000000001,0.0,12.152000000000001,0.8024,0.3779,2.61,0.22992771084337355,0.22992771084337355,4.598554216867471,4.598554216867471,0.34489156626506035,9.542000000000002,0.6897831325301207,12.152000000000001,0.0,-0.0,0.0,W3_PV4,36,12.0,0.5
W3_PV4,3,4,19,19:00-20:00,0.2309,0.0,9.236,0.0,9.236,0.8024,0.3779,2.1198,0.17147469879518074,0.17147469879518074,3.4294939759036147,3.4294939759036147,0.2572120481927711,7.116200000000001,0.5144240963855422,9.236,0.0,-0.0,0.0,W3_PV4,36,12.0,0.5
W3_PV4,3,4,20,20:00-21:00,0.1807,0.0,7.228,0.0,7.228,0.8024,0.3779,1.8599999999999999,0.12934939759036146,0.12934939759036146,2.586987951807229,2.586987951807229,0.1940240963855422,5.368,0.3880481927710844,7.228,0.0,-0.0,0.0,W3_PV4,36,12.0,0.5
W3_PV4,3,4,21,21:00-22:00,0.1563,0.0,6.252,0.0,6.252,0.6074,0.3779,1.6301999999999999,0.11136867469879519,0.11136867469879519,2.227373493975904,2.227373493975904,0.16705301204819278,4.6218,0.33410602409638557,6.252000000000001,8.881784197001252e-16,0.0,8.881784197001252e-16,W3_PV4,36,12.0,0.5
W3_PV4,3,4,22,22:00-23:00,0.1613,0.0,6.452,0.0,6.452,0.6074,0.3779,1.56,0.8271277108433733,0.8271277108433733,16.542554216867465,16.542554216867465,1.24069156626506,34.325799999999994,2.48138313253012,35.885799999999996,29.433799999999998,0.0,29.433799999999998,W3_PV4,36,12.0,0.5
W3_PV4,3,4,23,23:00-24:00,0.1993,0.0,7.972,0.0,7.972,0.3424,0.3779,1.4802,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.980199999999996,35.008199999999995,0.0,35.008199999999995,W3_PV4,36,12.0,0.5
W4_PV1,4,1,0,0:00-1:00,0.3374,0.0,13.495999999999999,0.0,13.495999999999999,0.3424,0.3779,1.3698000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.8698,29.3738,0.0,29.3738,W4_PV1,72,24.0,1.0
W4_PV1,4,1,1,1:00-2:00,0.3521,0.0,14.084000000000001,0.0,14.084000000000001,0.3424,0.3779,1.0997999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.5998,28.5158,0.0,28.5158,W4_PV1,72,24.0,1.0
W4_PV1,4,1,2,2:00-3:00,0.3273,0.0,13.091999999999999,0.0,13.091999999999999,0.3424,0.3779,0.7998000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.2998,29.2078,0.0,29.2078,W4_PV1,72,24.0,1.0
W4_PV1,4,1,3,3:00-4:00,0.5042,0.0,20.168,0.0,20.168,0.3424,0.3779,0.99,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.49,22.322000000000003,0.0,22.322000000000003,W4_PV1,72,24.0,1.0
W4_PV1,4,1,4,4:00-5:00,0.4819,0.0,19.276,0.0,19.276,0.3424,0.3779,1.1802000000000001,1.0,1.0,20.0,20.0,1.5,41.5,3.0,42.6802,23.4042,0.0,23.4042,W4_PV1,72,24.0,1.0
W4_PV1,4,1,5,5:00-6:00,0.577,0.0,23.08,0.0,23.08,0.3424,0.3779,1.6301999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,43.1302,20.050200000000004,0.0,20.050200000000004,W4_PV1,72,24.0,1.0
W4_PV1,4,1,6,6:00-7:00,0.7089,0.22,28.355999999999998,14.08,42.436,0.3424,0.3779,2.5002,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.0002,1.5641999999999996,0.0,1.5641999999999996,W4_PV1,72,24.0,1.0
W4_PV1,4,1,7,7:00-8:00,0.659,0.4,26.36,25.6,51.96,0.6074,0.3779,3.3701999999999996,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.8702,0.0,7.089800000000004,-7.089800000000004,W4_PV1,72,24.0,1.0
W4_PV1,4,1,8,8:00-9:00,0.6269,0.58,25.076,37.12,62.196,0.6074,0.3779,4.0098,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.5098,0.0,16.6862,-16.6862,W4_PV1,72,24.0,1.0
W4_PV1,4,1,9,9:00-10:00,0.5528,0.72,22.112,46.08,68.192,0.6074,0.3779,4.199999999999999,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.7,0.0,22.49199999999999,-22.49199999999999,W4_PV1,72,24.0,1.0
W4_PV1,4,1,10,10:00-11:00,0.2249,0.82,8.995999999999999,52.48,61.476,0.8024,0.3779,4.1202,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.6202,0.0,15.855800000000002,-15.855800000000002,W4_PV1,72,24.0,1.0
W4_PV1,4,1,11,11:00-12:00,0.1913,0.86,7.652,55.04,62.692,0.8024,0.3779,3.9000000000000004,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.4,0.0,17.292,-17.292,W4_PV1,72,24.0,1.0
W4_PV1,4,1,12,12:00-13:00,0.2704,0.88,10.815999999999999,56.32,67.136,0.8024,0.3779,3.2598000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.7598,0.0,22.376199999999997,-22.376199999999997,W4_PV1,72,24.0,1.0
W4_PV1,4,1,13,13:00-14:00,0.2738,0.88,10.952,56.32,67.272,0.8024,0.3779,2.6898,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.1898,0.0,23.082200000000007,-23.082200000000007,W4_PV1,72,24.0,1.0
W4_PV1,4,1,14,14:00-15:00,0.3788,0.82,15.152000000000001,52.48,67.632,0.8024,0.3779,3.63,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.13,0.0,22.502000000000002,-22.502000000000002,W4_PV1,72,24.0,1.0
W4_PV1,4,1,15,15:00-16:00,0.5415,0.7,21.66,44.8,66.46,0.6074,0.3779,3.8202000000000003,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.3202,0.0,21.139799999999994,-21.139799999999994,W4_PV1,72,24.0,1.0
W4_PV1,4,1,16,16:00-17:00,0.429,0.52,17.16,33.28,50.44,0.6074,0.3779,3.75,1.0,1.0,20.0,20.0,1.5,41.5,3.0,45.25,0.0,5.189999999999998,-5.189999999999998,W4_PV1,72,24.0,1.0
W4_PV1,4,1,17,17:00-18:00,0.4153,0.38,16.612000000000002,24.32,40.932,0.6074,0.3779,3.1398,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.6398,3.707799999999999,0.0,3.707799999999999,W4_PV1,72,24.0,1.0
W4_PV1,4,1,18,18:00-19:00,0.3832,0.18,15.328,11.52,26.848,0.8024,0.3779,2.61,1.0,1.0,20.0,20.0,1.5,41.5,3.0,44.11,17.262,0.0,17.262,W4_PV1,72,24.0,1.0
